"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",jetty-sslengine-6.1.26.jar,/root/.m2/repository/org/mortbay/jetty/jetty-sslengine/6.1.26/jetty-sslengine-6.1.26.jar,Parent pom for Jetty at Codehaus,Apache License Version 2: http://www.apache.org/licenses/LICENSE-2.0,d3bea45d6939e57fccf450a914fe4e1a,60367999cee49a3b09fa86bdcb52310b6c896014,pkg:maven/org.mortbay.jetty/jetty-sslengine@6.1.26,"cpe:2.3:a:jetty:jetty:6.1.26:*:*:*:*:*:*:*, cpe:2.3:a:mortbay:jetty:6.1.26:*:*:*:*:*:*:*, cpe:2.3:a:mortbay_jetty:jetty:6.1.26:*:*:*:*:*:*:*",CVE-2009-1523,CWE-22 Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),"Directory traversal vulnerability in the HTTP server in Mort Bay Jetty 5.1.14, 6.x before 6.1.17, and 7.x through 7.0.0.M2 allows remote attackers to access arbitrary files via directory traversal sequences in the URI.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,"","","",HIGH,38
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",jetty-sslengine-6.1.26.jar,/root/.m2/repository/org/mortbay/jetty/jetty-sslengine/6.1.26/jetty-sslengine-6.1.26.jar,Parent pom for Jetty at Codehaus,Apache License Version 2: http://www.apache.org/licenses/LICENSE-2.0,d3bea45d6939e57fccf450a914fe4e1a,60367999cee49a3b09fa86bdcb52310b6c896014,pkg:maven/org.mortbay.jetty/jetty-sslengine@6.1.26,"cpe:2.3:a:jetty:jetty:6.1.26:*:*:*:*:*:*:*, cpe:2.3:a:mortbay:jetty:6.1.26:*:*:*:*:*:*:*, cpe:2.3:a:mortbay_jetty:jetty:6.1.26:*:*:*:*:*:*:*",CVE-2011-4461,CWE-310 Cryptographic Issues,"Jetty 8.1.0.RC2 and earlier computes hash values for form parameters without restricting the ability to trigger hash collisions predictably, which allows remote attackers to cause a denial of service (CPU consumption) by sending many crafted parameters.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,MEDIUM,5.3,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L,HIGH,38
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",json-smart-2.3.jar,/root/.m2/repository/net/minidev/json-smart/2.3/json-smart-2.3.jar,"JSON (JavaScript Object Notation) is a lightweight data-interchange format. It is easy for humans to read and write. It is easy for machines to parse and generate. It is based on a subset of the JavaScript Programming Language, Standard ECMA-262 3rd Edition - December 1999. JSON is a text format that is completely language independent but uses conventions that are familiar to programmers of the C-family of languages, including C, C++, C#, Java, JavaScript, Perl, Python, and many others. These properties make JSON an ideal data-interchange language.","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f2a921d4baaa7308de04eed4d8d72715,007396407491352ce4fa30de92efb158adb76b5b,pkg:maven/net.minidev/json-smart@2.3,"cpe:2.3:a:json-smart_project:json-smart-v2:2.3:*:*:*:*:*:*:*, cpe:2.3:a:json_smart_project:json_smart:2.3:*:*:*:*:*:*:*",CVE-2021-27568,CWE-754 Improper Check for Unusual or Exceptional Conditions,"An issue was discovered in netplex json-smart-v1 through 2015-10-23 and json-smart-v2 through 2.4. An exception is thrown from a function, but it is not caught, as demonstrated by NumberFormatException. When it is not caught, it may cause programs using the library to crash or expose sensitive information.",NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:P/I:N/A:P,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:H,HIGH,34
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",kafka_2.11-2.0.0.jar,/root/.m2/repository/org/apache/kafka/kafka_2.11/2.0.0/kafka_2.11-2.0.0.jar,"","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",68cf4a51c5304a53e84ff36b17e59dc0,ce50a2f37f0369578b2b3ed935a8a3fe2e6d30b1,pkg:maven/org.apache.kafka/kafka_2.11@2.0.0,cpe:2.3:a:apache:kafka:2.0.0:*:*:*:*:*:*:*,CVE-2018-17196,NVD-CWE-noinfo,"In Apache Kafka versions between 0.11.0.0 and 2.1.0, it is possible to manually craft a Produce request which bypasses transaction/idempotent ACL validation. Only authenticated clients with Write permission on the respective topics are able to exploit this vulnerability. Users should upgrade to 2.1.1 or later where this vulnerability has been fixed.",NVD,MEDIUM,6.5,/AV:N/AC:L/Au:S/C:P/I:P/A:P,HIGH,8.8,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",kafka_2.11-2.0.0.jar,/root/.m2/repository/org/apache/kafka/kafka_2.11/2.0.0/kafka_2.11-2.0.0.jar,"","The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",68cf4a51c5304a53e84ff36b17e59dc0,ce50a2f37f0369578b2b3ed935a8a3fe2e6d30b1,pkg:maven/org.apache.kafka/kafka_2.11@2.0.0,cpe:2.3:a:apache:kafka:2.0.0:*:*:*:*:*:*:*,CVE-2019-12399,CWE-319 Cleartext Transmission of Sensitive Information,"When Connect workers in Apache Kafka 2.0.0, 2.0.1, 2.1.0, 2.1.1, 2.2.0, 2.2.1, or 2.3.0 are configured with one or more config providers, and a connector is created/updated on that Connect cluster to use an externalized secret variable in a substring of a connector configuration property value, then any client can issue a request to the same Connect cluster to obtain the connector's task configuration and the response will contain the plaintext secret rather than the externalized secrets variables.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:P/I:N/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N,HIGH,15
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",libthrift-0.13.0.jar,/root/.m2/repository/org/apache/thrift/libthrift/0.13.0/libthrift-0.13.0.jar,Thrift is a software framework for scalable cross-language services development.,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",31132a57eacc3e7cd2b7af626b5f1ff9,0e5af3b6dc164eb2c699b70bf67a0babef507faf,pkg:maven/org.apache.thrift/libthrift@0.13.0,cpe:2.3:a:apache:thrift:0.13.0:*:*:*:*:*:*:*,CVE-2020-13949,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),"In Apache Thrift 0.9.3 to 0.13.0, malicious RPC clients could send short messages which would result in a large memory allocation, potentially leading to denial of service.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,24
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",libthrift-0.6.1.jar,/root/.m2/repository/org/apache/thrift/libthrift/0.6.1/libthrift-0.6.1.jar,Thrift is a software framework for scalable cross-language services development.,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt""",55307eee5fce3903537a3df45e47c0a2,f08a912ce02debbaa803353686964b3c5fcfdb53,pkg:maven/org.apache.thrift/libthrift@0.6.1,cpe:2.3:a:apache:thrift:0.6.1:*:*:*:*:*:*:*,CVE-2015-3254,CWE-20 Improper Input Validation,The client libraries in Apache Thrift before 0.9.3 might allow remote authenticated users to cause a denial of service (infinite recursion) via vectors involving the skip function.,NVD,MEDIUM,4.0,/AV:N/AC:L/Au:S/C:N/I:N/A:P,MEDIUM,6.5,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H,HIGH,18
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",libthrift-0.6.1.jar,/root/.m2/repository/org/apache/thrift/libthrift/0.6.1/libthrift-0.6.1.jar,Thrift is a software framework for scalable cross-language services development.,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt""",55307eee5fce3903537a3df45e47c0a2,f08a912ce02debbaa803353686964b3c5fcfdb53,pkg:maven/org.apache.thrift/libthrift@0.6.1,cpe:2.3:a:apache:thrift:0.6.1:*:*:*:*:*:*:*,CVE-2016-5397,CWE-77 Improper Neutralization of Special Elements used in a Command ('Command Injection'),"The Apache Thrift Go client library exposed the potential during code generation for command injection due to using an external formatting tool. Affected Apache Thrift 0.9.3 and older, Fixed in Apache Thrift 0.10.0.",NVD,HIGH,9.0,/AV:N/AC:L/Au:S/C:C/I:C/A:C,HIGH,8.8,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,HIGH,18
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",libthrift-0.6.1.jar,/root/.m2/repository/org/apache/thrift/libthrift/0.6.1/libthrift-0.6.1.jar,Thrift is a software framework for scalable cross-language services development.,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt""",55307eee5fce3903537a3df45e47c0a2,f08a912ce02debbaa803353686964b3c5fcfdb53,pkg:maven/org.apache.thrift/libthrift@0.6.1,cpe:2.3:a:apache:thrift:0.6.1:*:*:*:*:*:*:*,CVE-2018-1320,CWE-295 Improper Certificate Validation,Apache Thrift Java client library versions 0.5.0 through 0.11.0 can bypass SASL negotiation isComplete validation in the org.apache.thrift.transport.TSaslTransport class. An assert used to determine if the SASL handshake had successfully completed could be disabled in production settings making the validation incomplete.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,18
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",libthrift-0.6.1.jar,/root/.m2/repository/org/apache/thrift/libthrift/0.6.1/libthrift-0.6.1.jar,Thrift is a software framework for scalable cross-language services development.,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt""",55307eee5fce3903537a3df45e47c0a2,f08a912ce02debbaa803353686964b3c5fcfdb53,pkg:maven/org.apache.thrift/libthrift@0.6.1,cpe:2.3:a:apache:thrift:0.6.1:*:*:*:*:*:*:*,CVE-2019-0205,CWE-835 Loop with Unreachable Exit Condition ('Infinite Loop'),"In Apache Thrift all versions up to and including 0.12.0, a server or client may run into an endless loop when feed with specific input data. Because the issue had already been partially fixed in version 0.11.0, depending on the installed version it affects only certain language bindings.",NVD,HIGH,7.8,/AV:N/AC:L/Au:N/C:N/I:N/A:C,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,18
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",log4j-1.2.17.jar,/root/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar,Apache Log4j 1.2,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",04a41f0a068986f0f73485cf507c0f40,5af35056b4d257e4b64b9e8069c0746e8b08629f,pkg:maven/log4j/log4j@1.2.17,cpe:2.3:a:apache:log4j:1.2.17:*:*:*:*:*:*:*,CVE-2019-17571,CWE-502 Deserialization of Untrusted Data,Included in Log4j 1.2 is a SocketServer class that is vulnerable to deserialization of untrusted data which can be exploited to remotely execute arbitrary code when combined with a deserialization gadget when listening to untrusted network traffic for log data. This affects Log4j versions up to 1.2 up to 1.2.17.,NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,29
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",log4j-1.2.17.jar,/root/.m2/repository/log4j/log4j/1.2.17/log4j-1.2.17.jar,Apache Log4j 1.2,"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",04a41f0a068986f0f73485cf507c0f40,5af35056b4d257e4b64b9e8069c0746e8b08629f,pkg:maven/log4j/log4j@1.2.17,cpe:2.3:a:apache:log4j:1.2.17:*:*:*:*:*:*:*,CVE-2020-9488,CWE-295 Improper Certificate Validation,Improper validation of certificate with host mismatch in Apache Log4j SMTP appender. This could allow an SMTPS connection to be intercepted by a man-in-the-middle attack which could leak any log messages sent through that appender.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,LOW,3.7,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,29
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",log4j-core-2.8.2.jar,/root/.m2/repository/org/apache/logging/log4j/log4j-core/2.8.2/log4j-core-2.8.2.jar,The Apache Log4j Implementation,https://www.apache.org/licenses/LICENSE-2.0.txt,4a5177a172764bda6f4472b94ba17ccb,979fc0cf8460302e4ffbfe38c1b66a99450b0bb7,pkg:maven/org.apache.logging.log4j/log4j-core@2.8.2,cpe:2.3:a:apache:log4j:2.8.2:*:*:*:*:*:*:*,CVE-2020-9488,CWE-295 Improper Certificate Validation,Improper validation of certificate with host mismatch in Apache Log4j SMTP appender. This could allow an SMTPS connection to be intercepted by a man-in-the-middle attack which could leak any log messages sent through that appender.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:P/I:N/A:N,LOW,3.7,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:L/I:N/A:N,HIGH,44
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",netty-3.10.6.Final.jar,/root/.m2/repository/io/netty/netty/3.10.6.Final/netty-3.10.6.Final.jar,"The Netty project is an effort to provide an asynchronous event-driven     network application framework and tools for rapid development of     maintainable high performance and high scalability protocol servers and     clients.  In other words, Netty is a NIO client server framework which     enables quick and easy development of network applications such as protocol     servers and clients. It greatly simplifies and streamlines network     programming such as TCP and UDP socket server.","Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",e9cdf01138257f48d796fb2cf67af53e,18ed04a0e502896552854926e908509db2987a00,pkg:maven/io.netty/netty@3.10.6.Final,cpe:2.3:a:netty:netty:3.10.6:*:*:*:*:*:*:*,CVE-2019-16869,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"Netty before 4.1.42.Final mishandles whitespace before the colon in HTTP headers (such as a ""Transfer-Encoding : chunked"" line), which leads to HTTP request smuggling.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,30
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",netty-3.10.6.Final.jar,/root/.m2/repository/io/netty/netty/3.10.6.Final/netty-3.10.6.Final.jar,"The Netty project is an effort to provide an asynchronous event-driven     network application framework and tools for rapid development of     maintainable high performance and high scalability protocol servers and     clients.  In other words, Netty is a NIO client server framework which     enables quick and easy development of network applications such as protocol     servers and clients. It greatly simplifies and streamlines network     programming such as TCP and UDP socket server.","Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",e9cdf01138257f48d796fb2cf67af53e,18ed04a0e502896552854926e908509db2987a00,pkg:maven/io.netty/netty@3.10.6.Final,cpe:2.3:a:netty:netty:3.10.6:*:*:*:*:*:*:*,CVE-2019-20444,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"HttpObjectDecoder.java in Netty before 4.1.44 allows an HTTP header that lacks a colon, which might be interpreted as a separate header with an incorrect syntax, or might be interpreted as an ""invalid fold.""",NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:P/I:P/A:N,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,HIGH,30
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",netty-3.10.6.Final.jar,/root/.m2/repository/io/netty/netty/3.10.6.Final/netty-3.10.6.Final.jar,"The Netty project is an effort to provide an asynchronous event-driven     network application framework and tools for rapid development of     maintainable high performance and high scalability protocol servers and     clients.  In other words, Netty is a NIO client server framework which     enables quick and easy development of network applications such as protocol     servers and clients. It greatly simplifies and streamlines network     programming such as TCP and UDP socket server.","Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",e9cdf01138257f48d796fb2cf67af53e,18ed04a0e502896552854926e908509db2987a00,pkg:maven/io.netty/netty@3.10.6.Final,cpe:2.3:a:netty:netty:3.10.6:*:*:*:*:*:*:*,CVE-2019-20445,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"HttpObjectDecoder.java in Netty before 4.1.44 allows a Content-Length header to be accompanied by a second Content-Length header, or by a Transfer-Encoding header.",NVD,MEDIUM,6.4,/AV:N/AC:L/Au:N/C:P/I:P/A:N,CRITICAL,9.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,HIGH,30
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",netty-3.10.6.Final.jar,/root/.m2/repository/io/netty/netty/3.10.6.Final/netty-3.10.6.Final.jar,"The Netty project is an effort to provide an asynchronous event-driven     network application framework and tools for rapid development of     maintainable high performance and high scalability protocol servers and     clients.  In other words, Netty is a NIO client server framework which     enables quick and easy development of network applications such as protocol     servers and clients. It greatly simplifies and streamlines network     programming such as TCP and UDP socket server.","Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",e9cdf01138257f48d796fb2cf67af53e,18ed04a0e502896552854926e908509db2987a00,pkg:maven/io.netty/netty@3.10.6.Final,cpe:2.3:a:netty:netty:3.10.6:*:*:*:*:*:*:*,CVE-2021-21290,"CWE-378 Creation of Temporary File With Insecure Permissions, CWE-379 Creation of Temporary File in Directory with Incorrect Permissions","Netty is an open-source, asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. In Netty before version 4.1.59.Final there is a vulnerability on Unix-like systems involving an insecure temp file. When netty's multipart decoders are used local information disclosure can occur via the local system temporary directory if temporary storing uploads on the disk is enabled. On unix-like systems, the temporary directory is shared between all user. As such, writing to this directory using APIs that do not explicitly set the file/directory permissions can lead to information disclosure. Of note, this does not impact modern MacOS Operating Systems. The method ""File.createTempFile"" on unix-like systems creates a random file, but, by default will create this file with the permissions ""-rw-r--r--"". Thus, if sensitive information is written to this file, other local users can read this information. This is the case in netty's ""AbstractDiskHttpData"" is vulnerable. This has been fixed in version 4.1.59.Final. As a workaround, one may specify your own ""java.io.tmpdir"" when you start the JVM or use ""DefaultHttpDataFactory.setBaseDir(...)"" to set the directory to something that is only readable by the current user.",NVD,LOW,1.9,/AV:L/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,30
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",netty-3.10.6.Final.jar,/root/.m2/repository/io/netty/netty/3.10.6.Final/netty-3.10.6.Final.jar,"The Netty project is an effort to provide an asynchronous event-driven     network application framework and tools for rapid development of     maintainable high performance and high scalability protocol servers and     clients.  In other words, Netty is a NIO client server framework which     enables quick and easy development of network applications such as protocol     servers and clients. It greatly simplifies and streamlines network     programming such as TCP and UDP socket server.","Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",e9cdf01138257f48d796fb2cf67af53e,18ed04a0e502896552854926e908509db2987a00,pkg:maven/io.netty/netty@3.10.6.Final,cpe:2.3:a:netty:netty:3.10.6:*:*:*:*:*:*:*,CVE-2021-21295,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"Netty is an open-source, asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. In Netty (io.netty:netty-codec-http2) before version 4.1.60.Final there is a vulnerability that enables request smuggling. If a Content-Length header is present in the original HTTP/2 request, the field is not validated by `Http2MultiplexHandler` as it is propagated up. This is fine as long as the request is not proxied through as HTTP/1.1. If the request comes in as an HTTP/2 stream, gets converted into the HTTP/1.1 domain objects (`HttpRequest`, `HttpContent`, etc.) via `Http2StreamFrameToHttpObjectCodec `and then sent up to the child channel's pipeline and proxied through a remote peer as HTTP/1.1 this may result in request smuggling. In a proxy case, users may assume the content-length is validated somehow, which is not the case. If the request is forwarded to a backend channel that is a HTTP/1.1 connection, the Content-Length now has meaning and needs to be checked. An attacker can smuggle requests inside the body as it gets downgraded from HTTP/2 to HTTP/1.1. For an example attack refer to the linked GitHub Advisory. Users are only affected if all of this is true: `HTTP2MultiplexCodec` or `Http2FrameCodec` is used, `Http2StreamFrameToHttpObjectCodec` is used to convert to HTTP/1.1 objects, and these HTTP/1.1 objects are forwarded to another remote peer. This has been patched in 4.1.60.Final As a workaround, the user can do the validation by themselves by implementing a custom `ChannelInboundHandler` that is put in the `ChannelPipeline` behind `Http2StreamFrameToHttpObjectCodec`.",NVD,LOW,2.6,/AV:N/AC:H/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,30
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",netty-3.10.6.Final.jar,/root/.m2/repository/io/netty/netty/3.10.6.Final/netty-3.10.6.Final.jar,"The Netty project is an effort to provide an asynchronous event-driven     network application framework and tools for rapid development of     maintainable high performance and high scalability protocol servers and     clients.  In other words, Netty is a NIO client server framework which     enables quick and easy development of network applications such as protocol     servers and clients. It greatly simplifies and streamlines network     programming such as TCP and UDP socket server.","Apache License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0",e9cdf01138257f48d796fb2cf67af53e,18ed04a0e502896552854926e908509db2987a00,pkg:maven/io.netty/netty@3.10.6.Final,cpe:2.3:a:netty:netty:3.10.6:*:*:*:*:*:*:*,CVE-2021-21409,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"Netty is an open-source, asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. In Netty (io.netty:netty-codec-http2) before version 4.1.61.Final there is a vulnerability that enables request smuggling. The content-length header is not correctly validated if the request only uses a single Http2HeaderFrame with the endStream set to to true. This could lead to request smuggling if the request is proxied to a remote peer and translated to HTTP/1.1. This is a followup of GHSA-wm47-8v5p-wjpj/CVE-2021-21295 which did miss to fix this one case. This was fixed as part of 4.1.61.Final.",NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,30
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",nimbus-jose-jwt-4.41.1.jar,/root/.m2/repository/com/nimbusds/nimbus-jose-jwt/4.41.1/nimbus-jose-jwt-4.41.1.jar,Java library for Javascript Object Signing and Encryption (JOSE) and         JSON Web Tokens (JWT),"The Apache Software License, Version 2.0: http://www.apache.org/licenses/LICENSE-2.0.txt",f76e8b17905ac85ed41e9a2db92aea99,0290f3ff0035bb2f839c77ad8ec39466f31091a8,pkg:maven/com.nimbusds/nimbus-jose-jwt@4.41.1,cpe:2.3:a:connect2id:nimbus_jose\+jwt:4.41.1:*:*:*:*:*:*:*,CVE-2019-17195,CWE-754 Improper Check for Unusual or Exceptional Conditions,"Connect2id Nimbus JOSE+JWT before v7.9 can throw various uncaught exceptions while parsing a JWT, which could result in an application crash (potential information disclosure) or a potential authentication bypass.",NVD,MEDIUM,6.8,/AV:N/AC:M/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,46
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",okhttp-1.0.2.jar,/root/.m2/repository/com/squareup/okhttp/okhttp/1.0.2/okhttp-1.0.2.jar,"","",cf8a7d5a2ffd1dc4319010cac5937f94,14f50cd1c2f5d29d9b070746c1fcae59b68ca26b,pkg:maven/com.squareup.okhttp/okhttp@1.0.2,cpe:2.3:a:squareup:okhttp:1.0.2:*:*:*:*:*:*:*,CVE-2016-2402,CWE-295 Improper Certificate Validation,OkHttp before 2.7.4 and 3.x before 3.1.2 allows man-in-the-middle attackers to bypass certificate pinning by sending a certificate chain with a certificate from a non-pinned trusted CA and the pinned certificate.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,24
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",okhttp-2.4.0.jar,/root/.m2/repository/com/squareup/okhttp/okhttp/2.4.0/okhttp-2.4.0.jar,"","",2805ac79be702adfe21d5b263f57009e,40340c0748190fe897baf7bffbc1b282734294e5,pkg:maven/com.squareup.okhttp/okhttp@2.4.0,cpe:2.3:a:squareup:okhttp:2.4.0:*:*:*:*:*:*:*,CVE-2016-2402,CWE-295 Improper Certificate Validation,OkHttp before 2.7.4 and 3.x before 3.1.2 allows man-in-the-middle attackers to bypass certificate pinning by sending a certificate chain with a certificate from a non-pinned trusted CA and the pinned certificate.,NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,24
Druid,"Thu, 8 Jul 2021 23:41:47 -0700",openstack-keystone-1.9.1.jar,/root/.m2/repository/org/apache/jclouds/api/openstack-keystone/1.9.1/openstack-keystone-1.9.1.jar,jclouds components to access an implementation of OpenStack Keystone,http://www.apache.org/licenses/LICENSE-2.0.txt,af1948c28ca185888f6621b8b21064df,3dce4d37e02b9c2b1e53c6d136dc1096eefdd8af,pkg:maven/org.apache.jclouds.api/openstack-keystone@1.9.1,"cpe:2.3:a:apache:jclouds:1.9.1:*:*:*:*:*:*:*, cpe:2.3:a:openstack:keystone:1.9.1:*:*:*:*:*:*:*, cpe:2.3:a:openstack:openstack:1.9.1:*:*:*:*:*:*:*",CVE-2018-14432,CWE-200 Information Exposure,"In the Federation component of OpenStack Keystone before 11.0.4, 12.0.0, and 13.0.0, an authenticated ""GET /v3/OS-FEDERATION/projects"" request may bypass intended access restrictions on listing projects. An authenticated user may discover projects they have no authority to access, leaking all projects in the deployment and their attributes. Only Keystone with the /v3/OS-FEDERATION endpoint enabled via policy.json is affected.",NVD,LOW,3.5,/AV:N/AC:M/Au:S/C:P/I:N/A:N,MEDIUM,5.3,CVSS:3.0/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,33
